name,domain,linkedin_url,country,reason
Jss Bookkeeping Services Ltd,jsbookkeepingservices.co.uk,https://www.linkedin.com/company/jss-bookkeeping-services-ltd,GB,size<11
Arc Accountancy Practice Limited,,https://www.linkedin.com/company/arc-accountancy-practice-limited,GB,size<11
MICROSEAL LIMITED,,https://www.linkedin.com/company/microseal-limited,GB,size<11;not-a-payroll-provider
Shanbally Limited,,https://www.linkedin.com/company/shanbally-limited,GB,size<11;not-a-payroll-provider
EXCELLENT REPORTING LIMITED,excellentreporting.co.uk,https://www.linkedin.com/company/excellent-reporting-limited,GB,size<11;not-a-payroll-provider
Swan Accounting Services1 Ltd,,https://www.linkedin.com/company/swan-accounting-services1-ltd,GB,size<11
Lc Financial Services Limited,lcfinancialservices.co.uk,https://www.linkedin.com/company/lc-financial-services-limited,GB,size<11;not-a-payroll-provider
Top Line Accountancy Solutions Ltd,,https://www.linkedin.com/company/top-line-accountancy-solutions-ltd,GB,size<11
Miller Financial Limited,,https://www.linkedin.com/company/miller-financial-limited,GB,size<11;not-a-payroll-provider
Dalemain House Limited,dalemainhouse.co.uk,https://www.linkedin.com/company/dalemain-house-limited,GB,size<11;not-a-payroll-provider
Jmf Accounting Limited,,https://www.linkedin.com/company/jmf-accounting-limited,GB,size<11;not-a-payroll-provider
Kew Ventures Limited,,https://www.linkedin.com/company/kew-ventures-limited,GB,size<11;not-a-payroll-provider
Cove Accountancy Services Limited,coveaccountancyservices.co.uk,https://www.linkedin.com/company/cove-accountancy-services-limited,GB,size<11
Castle Ryce,castleryce.com,https://www.linkedin.com/company/castle-ryce,GB,size<11;not-a-payroll-provider
Arleys Limited,,https://www.linkedin.com/company/arleys-limited,GB,size<11;not-a-payroll-provider
Speedconsult,speedconsult.co.uk,https://www.linkedin.com/company/speedconsult,GB,size<11;not-a-payroll-provider
Accounts On Sea,accountsonsea.co.uk,https://www.linkedin.com/company/accounts-on-sea,GB,size<11;not-a-payroll-provider
Bryan Lawrence Gundry,bryangundry.co.uk,https://www.linkedin.com/company/bryan-lawrence-gundry,GB,size<11;not-a-payroll-provider
Ez Accountancy Limited,,https://www.linkedin.com/company/ez-accountancy-limited,GB,size<11
LEKOD CONSULTING LTD,lekodconsulting.com,https://www.linkedin.com/company/lekod-consulting-ltd,GB,size<11;not-a-payroll-provider
Bennington Finance Limited,,https://www.linkedin.com/company/bennington-finance-limited,GB,size<11;not-a-payroll-provider
Fifth Avenue Accountants Limited,,https://www.linkedin.com/company/fifth-avenue-accountants-limited,GB,size<11
Alco Audit Limited,,https://www.linkedin.com/company/alco-audit-limited,GB,size<11;not-a-payroll-provider
Lloyd Bennett Limited,,https://www.linkedin.com/company/lloyd-bennett-limited,GB,size<11;not-a-payroll-provider
Omega Agencies Limited,,https://www.linkedin.com/company/omega-agencies-limited,GB,size<11;not-a-payroll-provider
Df Cassidy Limited,,https://www.linkedin.com/company/df-cassidy-limited,GB,size<11;not-a-payroll-provider
Ribble Accounting Services Limited,,https://www.linkedin.com/company/ribble-accounting-services-limited,GB,size<11
Esnc Ltd,,https://www.linkedin.com/company/esnc-ltd,GB,size<11;not-a-payroll-provider
Paul J Mariano & Assoc,,https://www.linkedin.com/company/paul-j-mariano-&-assoc,GB,size<11;not-a-payroll-provider
Abblitt & Co Ltd,,https://www.linkedin.com/company/abblitt-&-co-ltd,GB,size<11;not-a-payroll-provider
Abkc Ltd,,https://www.linkedin.com/company/abkc-ltd,GB,size<11;not-a-payroll-provider
Jjg Accounting Ltd,,https://www.linkedin.com/company/jjg-accounting-ltd,GB,size<11;not-a-payroll-provider
NM BOOKKEEPING SERVICES LTD,,https://www.linkedin.com/company/nm-bookkeeping-services-ltd,GB,size<11
Bead Business Solutions Ltd,agbusinesssolutions.co.uk,https://www.linkedin.com/company/bead-business-solutions-ltd.,GB,size<11;not-a-payroll-provider
Zz Finance Limited,,https://www.linkedin.com/company/zz-finance-limited,GB,size<11;not-a-payroll-provider
KC ACCOUNTANTS LTD,kcfinancialaccountants.co.uk,https://www.linkedin.com/company/kc-accountants-ltd,GB,size<11
Holbrooks Accountancy Ltd,holbrooksaccountancy.com,https://www.linkedin.com/company/holbrooks-accountancy-ltd,GB,size<11
M Pickering,smpickering.co.uk,https://www.linkedin.com/company/m-pickering,GB,size<11;not-a-payroll-provider
Beck Cottage Limited,beckcottage.com,https://www.linkedin.com/company/beck-cottage-limited,GB,size<11;not-a-payroll-provider
Anthony Storey,taxenq.co.uk,https://www.linkedin.com/company/anthony-storey,GB,size<11;not-a-payroll-provider
Ftt Consulting Limited,,https://www.linkedin.com/company/ftt-consulting-limited,GB,size<11;not-a-payroll-provider
Lydian Ledgers Ltd,lydianledgers.co.uk,https://www.linkedin.com/company/lydian-ledgers-ltd,GB,size<11;not-a-payroll-provider
David Procter Accountancy Services Ltd,davidprocteraccountancy.co.uk,https://www.linkedin.com/company/david-procter-accountancy-services-ltd,GB,size<11
Scabiosa Limited,,https://www.linkedin.com/company/scabiosa-limited,GB,size<11;not-a-payroll-provider
A & J Multi Systems Limited,,https://www.linkedin.com/company/a-&-j-multi-systems-limited,GB,size<11;not-a-payroll-provider
Annatrice Limited,,https://www.linkedin.com/company/annatrice-limited,GB,size<11;not-a-payroll-provider
C M Morars Limited,,https://www.linkedin.com/company/c-m-morars-limited,GB,size<11;not-a-payroll-provider
RMA ACCOUNTANTS LTD,,https://www.linkedin.com/company/rma-accountants-ltd,GB,size<11
Lmn Accounting,lmnaccounting.co.uk,https://www.linkedin.com/company/lmn-accounting,GB,size<11;not-a-payroll-provider
Jackie Fisher Bookkeeping,jackiefisherbookkeeping.co.uk,https://www.linkedin.com/company/jackie-fisher-bookkeeping,GB,size<11
Remington Truth Ltd,,https://www.linkedin.com/company/remington-truth-ltd,GB,size<11;not-a-payroll-provider
Acme Accountants & Tax Advisors Limited,,https://www.linkedin.com/company/acme-accountants-&-tax-advisors-limited,GB,size<11
Maximise Accounting,maximiseaccounting.com,https://www.linkedin.com/company/maximise-accounting,GB,size<11;not-a-payroll-provider
About Tye's Bookkeeping,,https://www.linkedin.com/company/about-tye's-bookkeeping,GB,size<11
Ed Hoyle Associates Limited,,https://www.linkedin.com/company/ed-hoyle-associates-limited,GB,size<11;not-a-payroll-provider
Dabros Accounting Limited,dabrosaccounting.com,https://www.linkedin.com/company/dabros-accounting-limited,GB,size<11;not-a-payroll-provider
Ad Valorem Consulting,,https://www.linkedin.com/company/ad-valorem-consulting,GB,size<11;not-a-payroll-provider
Operam Third Sector Guidance Limited,,https://www.linkedin.com/company/operam-third-sector-guidance-limited,GB,size<11;not-a-payroll-provider
Steren Limited,,https://www.linkedin.com/company/steren-limited,GB,size<11;not-a-payroll-provider
TY HEI CYF,,https://www.linkedin.com/company/ty-hei-cyf,GB,size<11;not-a-payroll-provider
Level 14 Ltd,,https://www.linkedin.com/company/level-14-ltd,GB,size<11;not-a-payroll-provider
Bob Carter Ltd,,https://www.linkedin.com/company/bob-carter-ltd,GB,size<11;not-a-payroll-provider
Mjra Secretaries Ltd,,https://www.linkedin.com/company/mjra-secretaries-ltd,GB,size<11;not-a-payroll-provider
Sa Returns Limited,,https://www.linkedin.com/company/sa-returns-limited,GB,size<11;not-a-payroll-provider
Bristol Finance Group,bristolfinancegroup.com,https://www.linkedin.com/company/bristol-finance-group,GB,size<11
Wright Accounting Limited,wright-accounting.co.uk,https://www.linkedin.com/company/wright-accounting-limited,GB,size<11;not-a-payroll-provider
M D Accounting Services Wetherby Ltd,,https://www.linkedin.com/company/m-d-accounting-services-wetherby-ltd,GB,size<11
National Pain Audit,nationalpainaudit.org,https://www.linkedin.com/company/national-pain-audit,GB,size<11;not-a-payroll-provider
Hong Man Limited,,https://www.linkedin.com/company/hong-man-limited,GB,size<11;not-a-payroll-provider
Hy Accountancy Services Limited,,https://www.linkedin.com/company/hy-accountancy-services-limited,GB,size<11
Pam Lynas Limited,,https://www.linkedin.com/company/pam-lynas-limited,GB,size<11;not-a-payroll-provider
Allen Associates Limited,allen-associates.co.uk,https://www.linkedin.com/company/allen-associates-limited,GB,size<11;not-a-payroll-provider
G.A.P Accountancy Services Limited,,https://www.linkedin.com/company/g.a.p-accountancy-services-limited,GB,size<11
Innovation Relief Specialist Limited,innovationrelief.com,https://www.linkedin.com/company/innovation-relief-specialist-limited,GB,size<11
Farndonacs,farndonacs.co.uk,https://www.linkedin.com/company/farndonacs,GB,size<11;not-a-payroll-provider
The Financial Claims Alliance Ltd,,https://www.linkedin.com/company/the-financial-claims-alliance-ltd,GB,size<11;not-a-payroll-provider
Swansea Of Guildford Limited,,https://www.linkedin.com/company/swansea-of-guildford-limited,GB,size<11;not-a-payroll-provider
Tax Proact Limited,,https://www.linkedin.com/company/tax-proact-limited,GB,size<11;not-a-payroll-provider
Hutchison Ferguson Limited,,https://www.linkedin.com/company/hutchison-ferguson-limited,GB,size<11;not-a-payroll-provider
G2 Advisory Limited,,https://www.linkedin.com/company/g2-advisory-limited,GB,size<11;not-a-payroll-provider
Agnes Mak Limited,,https://www.linkedin.com/company/agnes-mak-limited,GB,size<11;not-a-payroll-provider
Gemstone Accountancy,gemstoneaccountancy.co.uk,https://www.linkedin.com/company/gemstone-accountancy,GB,size<11
Entertainment Payroll Services Ltd,,https://www.linkedin.com/company/entertainment-payroll-services-ltd,GB,size<11
GLEEK CADMAN ROSS LIMITED,gleekcadmanross.co.uk,https://www.linkedin.com/company/gleek-cadman-ross-limited,GB,size<11;not-a-payroll-provider
S A Smith Financial Services Limited,,https://www.linkedin.com/company/s-a-smith-financial-services-limited,GB,size<11;not-a-payroll-provider
Square Numbers Limited,,https://www.linkedin.com/company/square-numbers-limited,GB,size<11;not-a-payroll-provider
Now & Then Admin Services Limited,,https://www.linkedin.com/company/now-&-then-admin-services-limited,GB,size<11;not-a-payroll-provider
Thompson 655 Consulting Limited,,https://www.linkedin.com/company/thompson-655-consulting-limited,GB,size<11;not-a-payroll-provider
Concept Accounts Ltd,conceptaccounts.co.uk,https://www.linkedin.com/company/concept-accounts-ltd,GB,size<11;not-a-payroll-provider
Upstream Financial Ltd,,https://www.linkedin.com/company/upstream-financial-ltd,GB,size<11;not-a-payroll-provider
Intelligent Consultancy Uk Limited,,https://www.linkedin.com/company/intelligent-consultancy-uk-limited,GB,size<11;not-a-payroll-provider
Lrb Fs Limited,,https://www.linkedin.com/company/lrb-fs-limited,GB,size<11;not-a-payroll-provider
Sasate Ltd,,https://www.linkedin.com/company/sasate-ltd,GB,size<11;not-a-payroll-provider
Kjessler Ltd,,https://www.linkedin.com/company/kjessler-ltd,GB,size<11;not-a-payroll-provider
Nti T A Nti Accountants,ntiaccountants.co.uk,https://www.linkedin.com/company/nti-t-a-nti-accountants,GB,size<11
Platypus Counts Limited,,https://www.linkedin.com/company/platypuscounts,GB,size<11;not-a-payroll-provider
Oberman Edward M Cpa Pc,obermancpa.com,https://www.linkedin.com/company/oberman-edward-m-cpa-pc,GB,not-a-payroll-provider
PRATIK ACCOUNTANCY SERVICES LIMITED,,https://www.linkedin.com/company/pratik-accountancy-services-limited,GB,size<11
Profit Ability North East Limited,,https://www.linkedin.com/company/profit-ability-north-east-limited,GB,size<11;not-a-payroll-provider
Learmonth & Co. Limited,,https://www.linkedin.com/company/learmonth-&-co.-limited,GB,size<11;not-a-payroll-provider
Eadson Associates Limited,,https://www.linkedin.com/company/eadson-associates-limited,GB,size<11;not-a-payroll-provider
We Love Accounts Ltd,weloveaccounts.co.uk,https://www.linkedin.com/company/we-love-accounts-ltd,GB,size<11;not-a-payroll-provider
Blb Uk Limited,,https://www.linkedin.com/company/blb-uk-limited,GB,size<11;not-a-payroll-provider
Rosemount Accountancy South Ltd,,https://www.linkedin.com/company/rosemount-accountancy-south-ltd,GB,size<11
C.H. Rees Ltd,,https://www.linkedin.com/company/c.h.-rees-ltd,GB,size<11;not-a-payroll-provider
Jihaan Ltd,,https://www.linkedin.com/company/jihaan-ltd,GB,size<11;not-a-payroll-provider
Finetax Accountants Ltd,,https://www.linkedin.com/company/finetax-accountants-ltd,GB,size<11
ROBERT MILLER & COMPANY (HOUGHTON) LIMITED,,https://www.linkedin.com/company/robert-miller-&-company-houghton-limited,GB,size<11;not-a-payroll-provider
Additions Accountancy Services,additionsaccountancy.co.uk,https://www.linkedin.com/company/additions-accountancy-services,GB,size<11
A K Beer Ltd,,https://www.linkedin.com/company/a-k-beer-ltd,GB,size<11;not-a-payroll-provider
Allan Morrison Accountancy Services Limited,,https://www.linkedin.com/company/allan-morrison-accountancy-services-limited,GB,size<11
Daniel Wilcox Limited,,https://www.linkedin.com/company/daniel-wilcox-limited,GB,size<11;not-a-payroll-provider
Accountancy Services Sw Ltd,,https://www.linkedin.com/company/accountancy-services-sw-ltd,GB,size<11
Oyster Bookkeeping Ltd,,https://www.linkedin.com/company/oyster-bookkeeping-ltd,GB,size<11
Removed,,https://www.linkedin.com/company/supawoodwindows,GB,size<11;not-a-payroll-provider
Proactive Accountancy Limited,,https://www.linkedin.com/company/proactive-accountancy-limited,GB,size<11
Accounting For Entertainment Limited,,https://www.linkedin.com/company/accounting-for-entertainment-limited,GB,size<11;not-a-payroll-provider
Nazar Consultancy Ltd,,https://www.linkedin.com/company/nazar-consultancy-ltd,GB,size<11;not-a-payroll-provider
Expatsinfrance Accountant Limited,,https://www.linkedin.com/company/expatsinfrance-accountant-limited,GB,size<11;not-a-payroll-provider
Mt Uk Financial Services Limited,,https://www.linkedin.com/company/mt-uk-financial-services-limited,GB,size<11;not-a-payroll-provider
Bucataru Services Ltd,,https://www.linkedin.com/company/bucataru-services-ltd,GB,size<11;not-a-payroll-provider
B.S.Brinkley Ltd,,https://www.linkedin.com/company/b.s.brinkley-ltd,GB,size<11;not-a-payroll-provider
E.W. & D.J. Taylor Limited,,https://www.linkedin.com/company/e.w.-&-d.j.-taylor-limited,GB,size<11;not-a-payroll-provider
PRIMETAX LIMITED,,https://www.linkedin.com/company/primetax-limited,GB,size<11;not-a-payroll-provider
Outsource Bookkeeping & Payroll Ltd,,https://www.linkedin.com/company/outsource-bookkeeping-&-payroll-ltd,GB,size<11
Contact Developments Limited,,https://www.linkedin.com/company/contact-developments-limited,GB,size<11;not-a-payroll-provider
Weller Accounting Services Limited,,https://www.linkedin.com/company/weller-accounting-services-limited,GB,size<11
Amori Project Services Limited,,https://www.linkedin.com/company/amori-project-services-limited,GB,size<11;not-a-payroll-provider
Bs Accountancy Services Ltd,,https://www.linkedin.com/company/bs-accountancy-services-ltd,GB,size<11
Exmoor Accountancy Service,exmooraccountancy.co.uk,https://www.linkedin.com/company/exmoor-accountancy-service,GB,size<11
Ch Accountancy Services Limited,chaccountancy.co.uk,https://www.linkedin.com/company/ch-accountancy-services-limited,GB,size<11
Compliance Payroll Services Limited,,https://www.linkedin.com/company/compliance-payroll-services-limited,GB,size<11
John Hill Associates Derby Ltd,,https://www.linkedin.com/company/john-hill-associates-derby-ltd,GB,size<11;not-a-payroll-provider
Salient Accounting Solutions Limited,,https://www.linkedin.com/company/salient-accounting-solutions-limited,GB,size<11;not-a-payroll-provider
Green Conservation Resources Limited,greenconservations.co.uk,https://www.linkedin.com/company/green-conservation-resources-limited,GB,size<11;not-a-payroll-provider
F&s Book Keeping Ltd,,https://www.linkedin.com/company/f&s-book-keeping-ltd,GB,size<11;not-a-payroll-provider
C P M Accountancy,cpmaccountancy.co.uk,https://www.linkedin.com/company/c-p-m-accountancy,GB,size<11
Singhal Resources Uk Limited,,https://www.linkedin.com/company/singhal-resources-uk-limited,GB,size<11;not-a-payroll-provider
Hookfield Treasury Services Ltd,,https://www.linkedin.com/company/hookfield-treasury-services-ltd,GB,size<11;not-a-payroll-provider
Proactive Consultants York Ltd,,https://www.linkedin.com/company/proactive-consultants-york-ltd,GB,size<11;not-a-payroll-provider
